Label,no_subject,no_text,is_html,http_count
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,7
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,12
Ham,False,False,False,5
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,5
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,5
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,7
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,5
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,5
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,4
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,7
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,5
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,11
Ham,False,False,False,3
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,11
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,5
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,4
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,5
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,4
Ham,False,False,False,5
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,12
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,18
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,9
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,4
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,12
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,5
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,3
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,2
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,3
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,0
Ham,False,False,False,1
Ham,False,False,False,1
