,Label,no_subject,no_text,is_html,http_count
3075,Ham,False,False,False,0
3076,Ham,False,False,False,1
3077,Ham,False,False,False,0
3078,Ham,False,False,False,0
3079,Ham,False,False,False,0
3080,Ham,False,False,False,0
3081,Ham,False,False,False,0
3082,Ham,False,False,False,0
3083,Ham,False,False,False,0
3084,Ham,False,False,False,0
3085,Ham,False,False,False,1
3086,Ham,False,False,False,0
3087,Ham,False,False,False,1
3088,Ham,False,False,False,0
3089,Ham,False,False,False,0
3090,Ham,False,False,False,0
3091,Ham,False,False,False,0
3092,Ham,False,False,False,0
3093,Ham,False,False,False,1
3094,Ham,False,False,False,4
3095,Ham,False,False,False,0
3096,Ham,False,False,False,2
3097,Ham,False,False,False,0
3098,Ham,False,False,False,0
3099,Ham,False,False,False,0
3100,Ham,False,False,False,1
3101,Ham,False,False,False,5
3102,Ham,False,False,False,0
3103,Ham,False,False,False,0
3104,Ham,False,False,False,0
3105,Ham,False,False,False,0
3106,Ham,False,False,False,0
3107,Ham,False,False,False,0
3108,Ham,False,False,False,1
3109,Ham,False,False,False,0
3110,Ham,False,False,False,0
3111,Ham,False,False,False,0
3112,Ham,False,False,False,0
3113,Ham,False,False,False,0
3114,Ham,False,False,False,1
3115,Ham,False,False,False,0
3116,Ham,False,False,False,0
3117,Ham,False,False,False,5
3118,Ham,False,False,False,0
3119,Ham,False,False,False,1
3120,Ham,False,False,False,0
3121,Ham,False,False,False,2
3122,Ham,False,False,False,0
3123,Ham,False,False,False,1
3124,Ham,False,False,False,3
3125,Ham,False,False,False,0
3126,Ham,False,False,False,3
3127,Ham,False,False,False,0
3128,Ham,False,False,False,0
3129,Ham,False,False,False,0
3130,Ham,False,False,False,0
3131,Ham,False,False,False,0
3132,Ham,False,False,False,0
3133,Ham,False,False,False,0
3134,Ham,False,False,False,2
3135,Ham,False,False,False,0
3136,Ham,False,False,False,0
3137,Ham,False,False,False,1
3138,Ham,False,False,False,1
3139,Ham,False,False,False,0
3140,Ham,False,False,False,0
3141,Ham,False,False,False,0
3142,Ham,False,False,False,0
3143,Ham,False,False,False,0
3144,Ham,False,False,False,3
3145,Ham,False,False,False,1
3146,Ham,False,False,False,0
3147,Ham,False,False,False,0
3148,Ham,False,False,False,2
3149,Ham,False,False,False,0
3150,Ham,False,False,False,0
3151,Ham,False,False,False,0
3152,Ham,False,False,False,0
3153,Ham,False,False,False,0
3154,Ham,False,False,False,0
3155,Ham,False,False,False,0
3156,Ham,False,False,False,0
3157,Ham,False,False,False,0
3158,Ham,False,False,False,1
3159,Ham,False,False,False,0
3160,Ham,False,False,False,1
3161,Ham,False,False,False,0
3162,Ham,False,False,False,0
3163,Ham,False,False,False,1
3164,Ham,False,False,False,0
3165,Ham,False,False,False,0
3166,Ham,False,False,False,0
3167,Ham,False,False,False,0
3168,Ham,False,False,False,2
3169,Ham,False,False,False,0
3170,Ham,False,False,False,0
3171,Ham,False,False,False,1
3172,Ham,False,False,False,0
3173,Ham,False,False,False,0
3174,Ham,False,False,False,0
3175,Ham,False,False,False,0
3176,Ham,False,False,False,0
3177,Ham,False,False,False,0
3178,Ham,False,False,False,2
3179,Ham,False,False,False,0
3180,Ham,False,False,False,1
3181,Ham,False,False,False,0
3182,Ham,False,False,False,0
3183,Ham,False,False,False,2
3184,Ham,False,False,False,2
3185,Ham,False,False,False,1
3186,Ham,False,False,False,0
3187,Ham,False,False,False,1
3188,Ham,False,False,False,0
3189,Ham,False,False,False,0
3190,Ham,False,False,False,2
3191,Ham,False,False,False,0
3192,Ham,False,False,False,1
3193,Ham,False,False,False,3
3194,Ham,False,False,False,1
3195,Ham,False,False,False,0
3196,Ham,False,False,False,1
3197,Ham,False,False,False,0
3198,Ham,False,False,False,0
3199,Ham,False,False,False,2
3200,Ham,False,False,False,1
3201,Ham,False,False,False,0
3202,Ham,False,False,False,0
3203,Ham,False,False,False,0
3204,Ham,False,False,False,0
3205,Ham,False,False,False,1
3206,Ham,False,False,False,0
3207,Ham,False,False,False,0
3208,Ham,False,False,False,18
3209,Ham,False,False,False,0
3210,Ham,False,False,False,0
3211,Ham,False,False,False,1
3212,Ham,False,False,False,0
3213,Ham,False,False,False,1
3214,Ham,False,False,False,2
3215,Ham,False,False,False,0
3216,Ham,False,False,False,2
3217,Ham,False,False,False,4
3218,Ham,False,False,False,1
3219,Ham,False,False,False,1
3220,Ham,False,False,False,0
3221,Ham,False,False,False,0
3222,Ham,False,False,False,0
3223,Ham,False,False,False,4
3224,Ham,False,False,False,0
3225,Ham,False,False,False,0
3226,Ham,False,False,False,0
3227,Ham,False,False,False,2
3228,Ham,False,False,False,1
3229,Ham,False,False,False,0
3230,Ham,False,False,False,1
3231,Ham,False,False,False,2
3232,Ham,False,False,False,0
3233,Ham,False,False,False,0
3234,Ham,False,False,False,0
3235,Ham,False,False,False,1
3236,Ham,False,False,False,0
3237,Ham,False,False,False,0
3238,Ham,False,False,False,2
3239,Ham,False,False,False,1
3240,Ham,False,False,False,1
3241,Ham,False,False,False,0
3242,Ham,False,False,False,0
3243,Ham,False,False,False,0
3244,Ham,False,False,False,4
3245,Ham,False,False,False,2
3246,Ham,False,False,False,1
3247,Ham,False,False,False,0
3248,Ham,False,False,False,0
3249,Ham,False,False,False,0
3250,Ham,False,False,False,1
3251,Ham,False,False,False,0
3252,Ham,False,False,False,0
3253,Ham,False,False,False,0
3254,Ham,False,False,False,0
3255,Ham,False,False,False,0
3256,Ham,False,False,False,0
3257,Ham,False,False,False,0
3258,Ham,False,False,False,0
3259,Ham,False,False,False,1
3260,Ham,False,False,False,1
3261,Ham,False,False,False,1
3262,Ham,False,False,False,0
3263,Ham,False,False,False,0
3264,Ham,False,False,False,0
3265,Ham,False,False,False,2
3266,Ham,False,False,False,0
3267,Ham,False,False,False,0
3268,Ham,False,False,False,0
3269,Ham,False,False,False,0
3270,Ham,False,False,False,0
3271,Ham,False,False,False,8
3272,Ham,False,False,False,0
3273,Ham,False,False,False,0
3274,Ham,False,False,False,0
3275,Ham,False,False,False,0
3276,Ham,False,False,False,0
3277,Ham,False,False,False,1
3278,Ham,False,False,False,0
3279,Ham,False,False,False,0
3280,Ham,False,False,False,0
3281,Ham,False,False,False,0
3282,Ham,False,False,False,1
3283,Ham,False,False,False,0
3284,Ham,False,False,False,0
3285,Ham,False,False,False,0
3286,Ham,False,False,False,4
3287,Ham,False,False,False,0
3288,Ham,False,False,False,0
3289,Ham,False,False,False,0
3290,Ham,False,False,False,1
3291,Ham,False,False,False,0
3292,Ham,False,False,False,1
3293,Ham,False,False,False,1
3294,Ham,False,False,False,0
3295,Ham,False,False,False,0
3296,Ham,False,False,False,0
3297,Ham,False,False,False,0
3298,Ham,False,False,False,0
3299,Ham,False,False,False,0
3300,Ham,False,False,False,0
3301,Ham,False,False,False,0
3302,Ham,False,False,False,0
3303,Ham,False,False,False,2
3304,Ham,False,False,False,0
3305,Ham,False,False,False,0
3306,Ham,False,False,False,0
3307,Ham,False,False,False,0
3308,Ham,False,False,False,0
3309,Ham,False,False,False,0
3310,Ham,False,False,False,0
3311,Ham,False,False,False,0
3312,Ham,False,False,False,0
3313,Ham,False,False,False,1
3314,Ham,False,False,False,0
3315,Ham,False,False,False,0
3316,Ham,False,False,False,1
3317,Ham,False,False,False,0
3318,Ham,False,False,False,0
3319,Ham,False,False,False,0
3320,Ham,False,False,False,1
3321,Ham,False,False,False,0
3322,Ham,False,False,False,0
3323,Ham,False,False,False,1
3324,Ham,False,False,False,0
3325,Ham,False,False,False,0
3326,Ham,False,False,False,0
3327,Ham,False,False,False,0
3328,Ham,False,False,False,2
3329,Ham,False,False,False,0
3330,Ham,False,False,False,0
3331,Ham,False,False,False,0
3332,Ham,False,False,False,0
3333,Ham,False,False,False,0
3334,Ham,False,False,False,0
3335,Ham,False,False,False,0
3336,Ham,False,False,False,1
3337,Ham,False,False,False,1
3338,Ham,False,False,False,0
3339,Ham,False,False,False,0
3340,Ham,False,False,False,0
3341,Ham,False,False,False,1
3342,Ham,False,False,False,0
3343,Ham,False,False,False,0
3344,Ham,False,False,False,0
3345,Ham,False,False,False,0
3346,Ham,False,False,False,0
3347,Ham,False,False,False,0
3348,Ham,False,False,False,0
3349,Ham,False,False,False,0
3350,Ham,False,False,False,0
3351,Ham,False,False,False,0
3352,Ham,False,False,False,1
3353,Ham,False,False,False,0
3354,Ham,False,False,False,0
3355,Ham,False,False,False,3
3356,Ham,False,False,False,2
3357,Ham,False,False,False,2
3358,Ham,False,False,False,0
3359,Ham,False,False,False,2
3360,Ham,False,False,False,0
3361,Ham,False,False,False,0
3362,Ham,False,False,False,0
3363,Ham,False,False,False,1
3364,Ham,False,False,False,1
3365,Ham,False,False,False,1
3366,Ham,False,False,False,0
3367,Ham,False,False,False,0
3368,Ham,False,False,False,0
3369,Ham,False,False,False,0
3370,Ham,False,False,False,1
3371,Ham,False,False,False,0
3372,Ham,False,False,False,1
3373,Ham,False,False,False,1
3374,Ham,False,False,False,2
3375,Ham,False,False,False,5
3376,Ham,False,False,False,2
3377,Ham,False,False,False,2
3378,Ham,False,False,False,0
3379,Ham,False,False,False,0
3380,Ham,False,False,False,0
3381,Ham,False,False,False,2
3382,Ham,False,False,False,1
3383,Ham,False,False,False,2
3384,Ham,False,False,False,2
3385,Ham,False,False,False,0
3386,Ham,False,False,False,1
3387,Ham,False,False,False,1
3388,Ham,False,False,False,0
3389,Ham,False,False,False,0
3390,Ham,False,False,False,0
3391,Ham,False,False,False,0
3392,Ham,False,False,False,0
3393,Ham,False,False,False,0
3394,Ham,False,False,False,0
3395,Ham,False,False,False,0
3396,Ham,False,False,False,0
3397,Ham,False,False,False,0
3398,Ham,False,False,False,0
3399,Ham,False,False,False,0
3400,Ham,False,False,False,0
3401,Ham,False,False,False,3
3402,Ham,False,False,False,1
3403,Ham,False,False,False,2
3404,Ham,False,False,False,2
3405,Ham,False,False,False,1
3406,Ham,False,False,False,0
3407,Ham,False,False,False,0
3408,Ham,False,False,False,0
3409,Ham,False,False,False,1
3410,Ham,False,False,False,0
3411,Ham,False,False,False,0
3412,Ham,False,False,False,2
3413,Ham,False,False,False,1
3414,Ham,False,False,False,0
3415,Ham,False,False,False,0
3416,Ham,False,False,False,0
3417,Ham,False,False,False,0
3418,Ham,False,False,False,0
3419,Ham,False,False,False,0
3420,Ham,False,False,False,0
3421,Ham,False,False,False,0
3422,Ham,False,False,False,0
3423,Ham,False,False,False,0
3424,Ham,False,False,False,1
3425,Ham,False,False,False,0
3426,Ham,False,False,False,0
3427,Ham,False,False,False,0
3428,Ham,False,False,False,3
3429,Ham,False,False,False,0
3430,Ham,False,False,False,0
3431,Ham,False,False,False,1
3432,Ham,False,False,False,0
3433,Ham,False,False,False,0
3434,Ham,False,False,False,0
3435,Ham,False,False,False,2
3436,Ham,False,False,False,0
3437,Ham,False,False,False,1
3438,Ham,False,False,False,0
3439,Ham,False,False,False,0
3440,Ham,False,False,False,1
3441,Ham,False,False,False,2
3442,Ham,False,False,False,0
3443,Ham,False,False,False,0
3444,Ham,False,False,False,0
3445,Ham,False,False,False,0
3446,Ham,False,False,False,0
3447,Ham,False,False,False,0
3448,Ham,False,False,False,1
3449,Ham,False,False,False,0
3450,Ham,False,False,False,0
3451,Ham,False,False,False,0
3452,Ham,False,False,False,0
3453,Ham,False,False,False,1
3454,Ham,False,False,False,0
3455,Ham,False,False,False,1
3456,Ham,False,False,False,0
3457,Ham,False,False,False,0
3458,Ham,False,False,False,1
3459,Ham,False,False,False,0
3460,Ham,False,False,False,0
3461,Ham,False,False,False,0
3462,Ham,False,False,False,0
3463,Ham,False,False,False,0
3464,Ham,False,False,False,0
3465,Ham,False,False,False,0
3466,Ham,False,False,False,1
3467,Ham,False,False,False,0
3468,Ham,False,False,False,0
3469,Ham,False,False,False,0
3470,Ham,False,False,False,0
3471,Ham,False,False,False,0
3472,Ham,False,False,False,0
3473,Ham,False,False,False,0
3474,Ham,False,False,False,0
3475,Ham,False,False,False,0
3476,Ham,False,False,False,0
3477,Ham,False,False,False,0
3478,Ham,False,False,False,0
3479,Ham,False,False,False,0
3480,Ham,False,False,False,0
3481,Ham,False,False,False,1
3482,Ham,False,False,False,0
3483,Ham,False,False,False,0
3484,Ham,False,False,False,1
3485,Ham,False,False,False,0
3486,Ham,False,False,False,0
3487,Ham,False,False,False,2
3488,Ham,False,False,False,0
3489,Ham,False,False,False,0
3490,Ham,False,False,False,0
3491,Ham,False,False,False,0
3492,Ham,False,False,False,0
3493,Ham,False,False,False,0
3494,Ham,False,False,False,0
3495,Ham,False,False,False,0
3496,Ham,False,False,False,0
3497,Ham,False,False,False,0
3498,Ham,False,False,False,0
3499,Ham,False,False,False,1
3500,Ham,False,False,False,1
3501,Ham,False,False,False,0
3502,Ham,False,False,False,0
3503,Ham,False,False,False,3
3504,Ham,False,False,False,0
3505,Ham,False,False,False,1
3506,Ham,False,False,False,1
3507,Ham,False,False,False,0
3508,Ham,False,False,False,1
3509,Ham,False,False,False,0
3510,Ham,False,False,False,1
3511,Ham,False,False,False,0
3512,Ham,False,False,False,0
3513,Ham,False,False,False,0
3514,Ham,False,False,False,0
3515,Ham,False,False,False,1
3516,Ham,False,False,False,0
3517,Ham,False,False,False,0
3518,Ham,False,False,False,1
3519,Ham,False,False,False,0
3520,Ham,False,False,False,1
3521,Ham,False,False,False,2
3522,Ham,False,False,False,2
3523,Ham,False,False,False,0
3524,Ham,False,False,False,0
3525,Ham,False,False,False,1
3526,Ham,False,False,False,0
3527,Ham,False,False,False,0
3528,Ham,False,False,False,2
3529,Ham,False,False,False,0
3530,Ham,False,False,False,0
3531,Ham,False,False,False,2
3532,Ham,False,False,False,7
3533,Ham,False,False,False,2
3534,Ham,False,False,False,0
3535,Ham,False,False,False,1
3536,Ham,False,False,False,0
3537,Ham,False,False,False,0
3538,Ham,False,False,False,0
3539,Ham,False,False,False,0
3540,Ham,False,False,False,0
3541,Ham,False,False,False,0
3542,Ham,False,False,False,0
3543,Ham,False,False,False,1
3544,Ham,False,False,False,2
3545,Ham,False,False,False,0
3546,Ham,False,False,False,0
3547,Ham,False,False,False,2
3548,Ham,False,False,False,1
3549,Ham,False,False,False,0
3550,Ham,False,False,False,0
3551,Ham,False,False,False,0
3552,Ham,False,False,False,0
3553,Ham,False,False,False,0
3554,Ham,False,False,False,1
3555,Ham,False,False,False,0
3556,Ham,False,False,False,0
3557,Ham,False,False,False,0
3558,Ham,False,False,False,0
3559,Ham,False,False,False,2
3560,Ham,False,False,False,0
3561,Ham,False,False,False,1
3562,Ham,False,False,False,0
3563,Ham,False,False,False,1
3564,Ham,False,False,False,0
3565,Ham,False,False,False,2
3566,Ham,False,False,False,3
3567,Ham,False,False,False,0
3568,Ham,False,False,False,0
3569,Ham,False,False,False,0
3570,Ham,False,False,False,1
3571,Ham,False,False,False,0
3572,Ham,False,False,False,0
3573,Ham,False,False,False,1
3574,Ham,False,False,False,0
3575,Ham,False,False,False,1
3576,Ham,False,False,False,0
3577,Ham,False,False,False,0
3578,Ham,False,False,False,0
3579,Ham,False,False,False,0
3580,Ham,False,False,False,2
3581,Ham,False,False,False,0
3582,Ham,False,False,False,12
3583,Ham,False,False,False,5
3584,Ham,False,False,False,1
3585,Ham,False,False,False,0
3586,Ham,False,False,False,1
3587,Ham,False,False,False,2
3588,Ham,False,False,False,1
3589,Ham,False,False,False,0
3590,Ham,False,False,False,2
3591,Ham,False,False,False,0
3592,Ham,False,False,False,2
3593,Ham,False,False,False,1
3594,Ham,False,False,False,1
3595,Ham,False,False,False,1
3596,Ham,False,False,False,4
3597,Ham,False,False,False,0
3598,Ham,False,False,False,1
3599,Ham,False,False,False,0
3600,Ham,False,False,False,0
3601,Ham,False,False,False,1
3602,Ham,False,False,False,1
3603,Ham,False,False,False,1
3604,Ham,False,False,False,1
3605,Ham,False,False,False,1
3606,Ham,False,False,False,0
3607,Ham,False,False,False,5
3608,Ham,False,False,False,0
3609,Ham,False,False,False,1
3610,Ham,False,False,False,0
3611,Ham,False,False,False,0
3612,Ham,False,False,False,0
3613,Ham,False,False,False,0
3614,Ham,False,False,False,0
3615,Ham,False,False,False,0
3616,Ham,False,False,False,0
3617,Ham,False,False,False,1
3618,Ham,False,False,False,0
3619,Ham,False,False,False,0
3620,Ham,False,False,False,0
3621,Ham,False,False,False,1
3622,Ham,False,False,False,0
3623,Ham,False,False,False,1
3624,Ham,False,False,False,0
3625,Ham,False,False,False,1
3626,Ham,False,False,False,2
3627,Ham,False,False,False,0
3628,Ham,False,False,False,3
3629,Ham,False,False,False,0
3630,Ham,False,False,False,1
3631,Ham,False,False,False,3
3632,Ham,False,False,False,1
3633,Ham,False,False,False,0
3634,Ham,False,False,False,0
3635,Ham,False,False,False,1
3636,Ham,False,False,False,0
3637,Ham,False,False,False,0
3638,Ham,False,False,False,0
3639,Ham,False,False,False,1
3640,Ham,False,False,False,0
3641,Ham,False,False,False,1
3642,Ham,False,False,False,0
3643,Ham,False,False,False,2
3644,Ham,False,False,False,1
3645,Ham,False,False,False,1
3646,Ham,False,False,False,1
3647,Ham,False,False,False,2
3648,Ham,False,False,False,0
3649,Ham,False,False,False,0
3650,Ham,False,False,False,0
3651,Ham,False,False,False,0
3652,Ham,False,False,False,0
3653,Ham,False,False,False,1
3654,Ham,False,False,False,0
3655,Ham,False,False,False,0
3656,Ham,False,False,False,0
3657,Ham,False,False,False,0
3658,Ham,False,False,False,0
3659,Ham,False,False,False,0
3660,Ham,False,False,False,0
3661,Ham,False,False,False,2
3662,Ham,False,False,False,0
3663,Ham,False,False,False,1
3664,Ham,False,False,False,0
3665,Ham,False,False,False,3
3666,Ham,False,False,False,5
3667,Ham,False,False,False,0
3668,Ham,False,False,False,3
3669,Ham,False,False,False,1
3670,Ham,False,False,False,0
3671,Ham,False,False,False,0
3672,Ham,False,False,False,1
3673,Ham,False,False,False,0
3674,Ham,False,False,False,1
3675,Ham,False,False,False,0
3676,Ham,False,False,False,0
3677,Ham,False,False,False,0
3678,Ham,False,False,False,3
3679,Ham,False,False,False,1
3680,Ham,False,False,False,0
3681,Ham,False,False,False,3
3682,Ham,False,False,False,3
3683,Ham,False,False,False,1
3684,Ham,False,False,False,7
3685,Ham,False,False,False,0
3686,Ham,False,False,False,1
3687,Ham,False,False,False,0
3688,Ham,False,False,False,0
3689,Ham,False,False,False,0
3690,Ham,False,False,False,0
3691,Ham,False,False,False,5
3692,Ham,False,False,False,0
3693,Ham,False,False,False,1
3694,Ham,False,False,False,0
3695,Ham,False,False,False,0
3696,Ham,False,False,False,0
3697,Ham,False,False,False,1
3698,Ham,False,False,False,1
3699,Ham,False,False,False,5
3700,Ham,False,False,False,1
3701,Ham,False,False,False,0
3702,Ham,False,False,False,1
3703,Ham,False,False,False,1
3704,Ham,False,False,False,1
3705,Ham,False,False,False,0
3706,Ham,False,False,False,0
3707,Ham,False,False,False,0
3708,Ham,False,False,False,0
3709,Ham,False,False,False,0
3710,Ham,False,False,False,2
3711,Ham,False,False,False,0
3712,Ham,False,False,False,3
3713,Ham,False,False,False,1
3714,Ham,False,False,False,0
3715,Ham,False,False,False,1
3716,Ham,False,False,False,0
3717,Ham,False,False,False,0
3718,Ham,False,False,False,0
3719,Ham,False,False,False,0
3720,Ham,False,False,False,1
3721,Ham,False,False,False,2
3722,Ham,False,False,False,1
3723,Ham,False,False,False,2
3724,Ham,False,False,False,1
3725,Ham,False,False,False,0
3726,Ham,False,False,False,3
3727,Ham,False,False,False,0
3728,Ham,False,False,False,3
3729,Ham,False,False,False,1
3730,Ham,False,False,False,0
3731,Ham,False,False,False,1
3732,Ham,False,False,False,0
3733,Ham,False,False,False,1
3734,Ham,False,False,False,0
3735,Ham,False,False,False,0
3736,Ham,False,False,False,0
3737,Ham,False,False,False,0
3738,Ham,False,False,False,0
3739,Ham,False,False,False,0
3740,Ham,False,False,False,0
3741,Ham,False,False,False,4
3742,Ham,False,False,False,2
3743,Ham,False,False,False,0
3744,Ham,False,False,False,0
3745,Ham,False,False,False,0
3746,Ham,False,False,False,3
3747,Ham,False,False,False,1
3748,Ham,False,False,False,1
3749,Ham,False,False,False,0
3750,Ham,False,False,False,0
3751,Ham,False,False,False,1
3752,Ham,False,False,False,2
3753,Ham,False,False,False,0
3754,Ham,False,False,False,0
3755,Ham,False,False,False,0
3756,Ham,False,False,False,2
3757,Ham,False,False,False,1
3758,Ham,False,False,False,2
3759,Ham,False,False,False,1
3760,Ham,False,False,False,0
3761,Ham,False,False,False,0
3762,Ham,False,False,False,0
3763,Ham,False,False,False,0
3764,Ham,False,False,False,0
3765,Ham,False,False,False,1
3766,Ham,False,False,False,3
3767,Ham,False,False,False,0
3768,Ham,False,False,False,0
3769,Ham,False,False,False,0
3770,Ham,False,False,False,0
3771,Ham,False,False,False,0
3772,Ham,False,False,False,0
3773,Ham,False,False,False,1
3774,Ham,False,False,False,0
3775,Ham,False,False,False,0
3776,Ham,False,False,False,0
3777,Ham,False,False,False,1
3778,Ham,False,False,False,0
3779,Ham,False,False,False,0
3780,Ham,False,False,False,1
3781,Ham,False,False,False,0
3782,Ham,False,False,False,1
3783,Ham,False,False,False,1
3784,Ham,False,False,False,0
3785,Ham,False,False,False,7
3786,Ham,False,False,False,1
3787,Ham,False,False,False,2
3788,Ham,False,False,False,1
3789,Ham,False,False,False,0
3790,Ham,False,False,False,0
3791,Ham,False,False,False,0
3792,Ham,False,False,False,0
3793,Ham,False,False,False,1
3794,Ham,False,False,False,0
3795,Ham,False,False,False,0
3796,Ham,False,False,False,0
3797,Ham,False,False,False,0
3798,Ham,False,False,False,0
3799,Ham,False,False,False,0
3800,Ham,False,False,False,0
3801,Ham,False,False,False,1
3802,Ham,False,False,False,1
3803,Ham,False,False,False,0
3804,Ham,False,False,False,0
3805,Ham,False,False,False,0
3806,Ham,False,False,False,0
3807,Ham,False,False,False,0
3808,Ham,False,False,False,1
3809,Ham,False,False,False,0
3810,Ham,False,False,False,0
3811,Ham,False,False,False,0
3812,Ham,False,False,False,0
3813,Ham,False,False,False,0
3814,Ham,False,False,False,0
3815,Ham,False,False,False,1
3816,Ham,False,False,False,1
3817,Ham,False,False,False,1
3818,Ham,False,False,False,0
3819,Ham,False,False,False,0
3820,Ham,False,False,False,0
3821,Ham,False,False,False,0
3822,Ham,False,False,False,0
3823,Ham,False,False,False,2
3824,Ham,False,False,False,1
3825,Ham,False,False,False,0
3826,Ham,False,False,False,0
3827,Ham,False,False,False,1
3828,Ham,False,False,False,0
3829,Ham,False,False,False,2
3830,Ham,False,False,False,2
3831,Ham,False,False,False,0
3832,Ham,False,False,False,1
3833,Ham,False,False,False,2
3834,Ham,False,False,False,0
3835,Ham,False,False,False,3
3836,Ham,False,False,False,0
3837,Ham,False,False,False,0
3838,Ham,False,False,False,0
3839,Ham,False,False,False,0
3840,Ham,False,False,False,0
3841,Ham,False,False,False,0
3842,Ham,False,False,False,0
3843,Ham,False,False,False,2
3844,Ham,False,False,False,0
3845,Ham,False,False,False,2
3846,Ham,False,False,False,0
3847,Ham,False,False,False,5
3848,Ham,False,False,False,0
3849,Ham,False,False,False,0
3850,Ham,False,False,False,0
3851,Ham,False,False,False,0
3852,Ham,False,False,False,0
3853,Ham,False,False,False,1
3854,Ham,False,False,False,2
3855,Ham,False,False,False,0
3856,Ham,False,False,False,0
3857,Ham,False,False,False,0
3858,Ham,False,False,False,2
3859,Ham,False,False,False,1
3860,Ham,False,False,False,11
3861,Ham,False,False,False,3
3862,Ham,False,False,False,3
3863,Ham,False,False,False,0
3864,Ham,False,False,False,0
3865,Ham,False,False,False,0
3866,Ham,False,False,False,0
3867,Ham,False,False,False,0
3868,Ham,False,False,False,0
3869,Ham,False,False,False,0
3870,Ham,False,False,False,0
3871,Ham,False,False,False,11
3872,Ham,False,False,False,0
3873,Ham,False,False,False,0
3874,Ham,False,False,False,0
3875,Ham,False,False,False,1
3876,Ham,False,False,False,1
3877,Ham,False,False,False,0
3878,Ham,False,False,False,2
3879,Ham,False,False,False,0
3880,Ham,False,False,False,0
3881,Ham,False,False,False,1
3882,Ham,False,False,False,0
3883,Ham,False,False,False,0
3884,Ham,False,False,False,0
3885,Ham,False,False,False,0
3886,Ham,False,False,False,1
3887,Ham,False,False,False,0
3888,Ham,False,False,False,0
3889,Ham,False,False,False,1
3890,Ham,False,False,False,0
3891,Ham,False,False,False,2
3892,Ham,False,False,False,0
3893,Ham,False,False,False,0
3894,Ham,False,False,False,0
3895,Ham,False,False,False,0
3896,Ham,False,False,False,0
3897,Ham,False,False,False,1
3898,Ham,False,False,False,0
3899,Ham,False,False,False,0
3900,Ham,False,False,False,0
3901,Ham,False,False,False,0
3902,Ham,False,False,False,0
3903,Ham,False,False,False,0
3904,Ham,False,False,False,1
3905,Ham,False,False,False,0
3906,Ham,False,False,False,1
3907,Ham,False,False,False,1
3908,Ham,False,False,False,3
3909,Ham,False,False,False,4
3910,Ham,False,False,False,0
3911,Ham,False,False,False,0
3912,Ham,False,False,False,0
3913,Ham,False,False,False,1
3914,Ham,False,False,False,0
3915,Ham,False,False,False,0
3916,Ham,False,False,False,2
3917,Ham,False,False,False,0
3918,Ham,False,False,False,1
3919,Ham,False,False,False,0
3920,Ham,False,False,False,0
3921,Ham,False,False,False,1
3922,Ham,False,False,False,2
3923,Ham,False,False,False,0
3924,Ham,False,False,False,0
3925,Ham,False,False,False,0
3926,Ham,False,False,False,0
3927,Ham,False,False,False,1
3928,Ham,False,False,False,4
3929,Ham,False,False,False,0
3930,Ham,False,False,False,0
3931,Ham,False,False,False,1
3932,Ham,False,False,False,1
3933,Ham,False,False,False,0
3934,Ham,False,False,False,0
3935,Ham,False,False,False,0
3936,Ham,False,False,False,0
3937,Ham,False,False,False,0
3938,Ham,False,False,False,2
3939,Ham,False,False,False,1
3940,Ham,False,False,False,2
3941,Ham,False,False,False,1
3942,Ham,False,False,False,0
3943,Ham,False,False,False,3
3944,Ham,False,False,False,2
3945,Ham,False,False,False,1
3946,Ham,False,False,False,0
3947,Ham,False,False,False,0
3948,Ham,False,False,False,0
3949,Ham,False,False,False,1
3950,Ham,False,False,False,1
3951,Ham,False,False,False,2
3952,Ham,False,False,False,1
3953,Ham,False,False,False,0
3954,Ham,False,False,False,0
3955,Ham,False,False,False,0
3956,Ham,False,False,False,0
3957,Ham,False,False,False,1
3958,Ham,False,False,False,0
3959,Ham,False,False,False,0
3960,Ham,False,False,False,1
3961,Ham,False,False,False,0
3962,Ham,False,False,False,1
3963,Ham,False,False,False,0
3964,Ham,False,False,False,0
3965,Ham,False,False,False,0
3966,Ham,False,False,False,3
3967,Ham,False,False,False,0
3968,Ham,False,False,False,0
3969,Ham,False,False,False,3
3970,Ham,False,False,False,0
3971,Ham,False,False,False,0
3972,Ham,False,False,False,1
3973,Ham,False,False,False,0
3974,Ham,False,False,False,1
3975,Ham,False,False,False,1
3976,Ham,False,False,False,0
3977,Ham,False,False,False,0
3978,Ham,False,False,False,0
3979,Ham,False,False,False,0
3980,Ham,False,False,False,0
3981,Ham,False,False,False,0
3982,Ham,False,False,False,1
3983,Ham,False,False,False,0
3984,Ham,False,False,False,1
3985,Ham,False,False,False,0
3986,Ham,False,False,False,0
3987,Ham,False,False,False,0
3988,Ham,False,False,False,2
3989,Ham,False,False,False,1
3990,Ham,False,False,False,0
3991,Ham,False,False,False,0
3992,Ham,False,False,False,3
3993,Ham,False,False,False,3
3994,Ham,False,False,False,1
3995,Ham,False,False,False,0
3996,Ham,False,False,False,1
3997,Ham,False,False,False,0
3998,Ham,False,False,False,4
3999,Ham,False,False,False,0
4000,Ham,False,False,False,0
4001,Ham,False,False,False,0
4002,Ham,False,False,False,0
4003,Ham,False,False,False,0
4004,Ham,False,False,False,0
4005,Ham,False,False,False,0
